Source	Target	Weight	Type
46.448530	6.229740	46.448530	6.355630	"1958"	"1956"	17	Undirected
46.493500	6.229740	46.493500	6.355630	"1959"	"2389"	120	Undirected
46.493500	6.229740	46.493500	6.355630	"1959"	"1957"	15	Undirected
46.538460	6.229740	46.538460	6.355630	"1960"	"2390"	120	Undirected
46.538460	6.229740	46.538460	6.355630	"1960"	"1958"	120	Undirected
46.583430	6.229740	46.583430	6.355630	"1961"	"2391"	120	Undirected
46.583430	6.229740	46.583430	6.355630	"1961"	"1959"	120	Undirected
46.628400	6.229740	46.628400	6.355630	"1962"	"2392"	56	Undirected
46.628400	6.229740	46.628400	6.355630	"1962"	"1960"	120	Undirected
46.223700	6.292680	46.223700	6.418570	"2168"	"2598"	120	Undirected
46.223700	6.292680	46.223700	6.418570	"2168"	"2166"	120	Undirected
46.358600	6.292680	46.358600	6.418570	"2171"	"2601"	120	Undirected
46.358600	6.292680	46.358600	6.418570	"2171"	"2169"	120	Undirected
46.403570	6.292680	46.403570	6.418570	"2172"	"2602"	120	Undirected
46.403570	6.292680	46.403570	6.418570	"2172"	"2170"	120	Undirected
46.448530	6.292680	46.448530	6.418570	"2173"	"2603"	30	Undirected
46.448530	6.292680	46.448530	6.418570	"2173"	"2171"	120	Undirected
46.493500	6.292680	46.493500	6.418570	"2174"	"2604"	22	Undirected
46.493500	6.292680	46.493500	6.418570	"2174"	"2172"	58	Undirected
46.538460	6.292680	46.538460	6.418570	"2175"	"2605"	120	Undirected
46.538460	6.292680	46.538460	6.418570	"2175"	"2173"	120	Undirected
46.628400	6.292680	46.628400	6.418570	"2177"	"2607"	41	Undirected
46.628400	6.292680	46.628400	6.418570	"2177"	"2175"	120	Undirected
46.898190	6.292680	46.898190	6.418570	"2183"	"2613"	120	Undirected
46.898190	6.292680	46.898190	6.418570	"2183"	"2181"	120	Undirected
46.313630	6.355630	46.313630	6.481520	"2385"	"2815"	120	Undirected
46.313630	6.355630	46.313630	6.481520	"2385"	"2383"	120	Undirected
46.448530	6.355630	46.448530	6.481520	"2388"	"2818"	120	Undirected
46.448530	6.355630	46.448530	6.481520	"2388"	"2386"	120	Undirected
46.493500	6.355630	46.493500	6.481520	"2389"	"2819"	14	Undirected
46.493500	6.355630	46.493500	6.481520	"2389"	"2387"	120	Undirected
46.538460	6.355630	46.538460	6.481520	"2390"	"2820"	120	Undirected
46.538460	6.355630	46.538460	6.481520	"2390"	"2388"	120	Undirected
46.583430	6.355630	46.583430	6.481520	"2391"	"2821"	15	Undirected
46.583430	6.355630	46.583430	6.481520	"2391"	"2389"	120	Undirected
46.628400	6.355630	46.628400	6.481520	"2392"	"2822"	35	Undirected
46.628400	6.355630	46.628400	6.481520	"2392"	"2390"	120	Undirected
46.673360	6.355630	46.673360	6.481520	"2393"	"2823"	13	Undirected
46.673360	6.355630	46.673360	6.481520	"2393"	"2391"	36	Undirected
46.718330	6.355630	46.718330	6.481520	"2394"	"2824"	12	Undirected
46.718330	6.355630	46.718330	6.481520	"2394"	"2392"	46	Undirected
46.853230	6.355630	46.853230	6.481520	"2397"	"2827"	120	Undirected
46.853230	6.355630	46.853230	6.481520	"2397"	"2395"	120	Undirected
46.358600	6.418570	46.358600	6.544470	"2601"	"3031"	120	Undirected
46.358600	6.418570	46.358600	6.544470	"2601"	"2599"	120	Undirected
46.448530	6.418570	46.448530	6.544470	"2603"	"3033"	120	Undirected
